idhotel,fechaocupacion,idcliente,idtipohab,idregimen,idsegmento,id_canal,idpais_cliente,NHab,S1H,S2H,S3H,S4H,S5H,S6H,S7H,S8H,S9H,S10H,S11H,S12H,S13H,S14H,S15H,S16H,S17H,S18H,S19H,S20H,S21H,S22H,S23H,S24H,S25H,S26H,S27H,S28H,S29H,S30H,S31H,S32H,S33H,S34H,S35H,S36H,S37H,S38H,S39H,S40H,S41H,S42H,S43H,S44H,S45H,S46H,S47H,S48H,S49H,S50H,S51H,S52H,PreuHab,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,diaAño
BAHIA_TOSSA,2018-08-13,TUI_UK_LTD,FAM,MP,DESCONOCIDO,DESCONOCIDO,GB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.681818,324.681818,324.681818,324.681818,324.681818,324.681818,324.681818,324.681818,324.681818,324.681818,324.681818,324.681818,324.681818,324.681818,324.681818,324.681818,324.681818,324.681818,250.181818,250.181818,250.181818,250.181818,225.348484,225.348484,225.348484,225.348484,225.348484,212.931818,212.931818,212.931818,212.931818,212.931818,212.931818,212.931818,212.931818,212.931818,212.931818,212.931818,212.931818,212.931818,212.931818,212.931818,212.931818,212.931818,212.931818,212.931818,212.931818,212.931818,212.931818,212.931818,212.931818,212.931818,212.931818,225
TAURUS_AQUAPARK,2018-08-13,Huespedes,FAM,PC,DESCONOCIDO,DESCONOCIDO,ES,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,5,4,4,4,4,3,3,3,3,3,3,3,3,3,4,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,332.983116,332.983116,332.983116,332.983116,332.983116,317.286363,317.286363,317.286363,317.286363,317.286363,317.286363,317.286363,317.286363,317.286363,317.286363,317.286363,320.307272,312.4068180000001,312.4068180000001,312.4068180000001,312.4068180000001,315.996969,315.996969,315.996969,315.996969,315.996969,315.996969,315.996969,315.996969,315.996969,314.05909,319.872728,319.872728,319.872728,319.872728,324.472728,324.472728,324.472728,324.472728,324.472728,324.472728,324.472728,324.472728,324.472728,324.472728,324.472728,324.472728,324.472728,324.472728,324.472728,324.472728,324.472728,324.472728,225
TAURUS_AQUAPARK,2018-08-13,Huespedes,FAM,MP,DESCONOCIDO,DESCONOCIDO,ES,8,8,8,8,8,7,6,6,5,4,4,3,3,2,2,4,4,4,4,2,2,2,2,2,2,2,2,3,3,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.724999,345.724999,345.724999,345.724999,345.724999,348.472727,353.203029,353.203029,359.825453,364.272726,364.272726,342.660605,342.660605,299.4363620000001,299.4363620000001,265.631816,265.631816,265.631816,265.631816,299.4363620000001,299.4363620000001,299.4363620000001,299.4363620000001,299.4363620000001,299.4363620000001,299.4363620000001,299.4363620000001,285.963635,285.963635,307.054544,307.054544,307.054544,292.654544,292.654544,292.654544,292.654544,292.654544,292.654544,292.654544,292.654544,292.654544,292.654544,292.654544,292.654544,292.654544,292.654544,292.654544,292.654544,292.654544,292.654544,292.654544,292.654544,292.654544,225
TAURUS_AQUAPARK,2018-08-13,Otros,FAM,TI,DESCONOCIDO,DESCONOCIDO,CE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.081364,312.081364,312.081364,312.081364,312.081364,312.081364,312.081364,312.081364,312.081364,312.081364,312.081364,312.081364,312.081364,312.081364,312.081364,312.081364,312.081364,312.081364,312.081364,312.081364,312.081364,312.081364,312.081364,316.1084850000001,316.1084850000001,316.1084850000001,316.1084850000001,316.1084850000001,316.1084850000001,316.1084850000001,316.1084850000001,316.1084850000001,316.1084850000001,316.1084850000001,316.1084850000001,316.1084850000001,316.1084850000001,316.1084850000001,316.1084850000001,316.1084850000001,316.1084850000001,316.1084850000001,316.1084850000001,316.1084850000001,316.1084850000001,316.1084850000001,316.1084850000001,316.1084850000001,316.1084850000001,316.1084850000001,316.1084850000001,316.1084850000001,316.1084850000001,225
TAURUS_AQUAPARK,2018-08-13,Otros,FAM,PC,DESCONOCIDO,DESCONOCIDO,OE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,301.636364,225
TAURUS_AQUAPARK,2018-08-13,Otros,FAM,TI,DESCONOCIDO,DESCONOCIDO,EAU,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.001819,364.001819,364.001819,364.001819,364.001819,364.001819,364.001819,364.001819,364.001819,364.001819,364.001819,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,225
TAURUS_AQUAPARK,2018-08-13,Otros,FAM,TI,DESCONOCIDO,DESCONOCIDO,ES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,225
PORT_SALOU,2018-08-13,Huespedes,FAM,MP,DESCONOCIDO,DESCONOCIDO,ES,17,17,13,16,17,13,9,7,6,5,5,4,4,4,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.205261,299.205261,302.382405,283.981726,279.66515400000003,274.108978,281.155554,267.688311,259.89999900000004,261.501817,260.798181,260.522726,260.522726,260.522726,235.387878,235.387878,231.827271,231.827271,231.827271,231.827271,231.827271,231.827271,231.827271,231.827271,231.827271,231.827271,231.827271,231.827271,231.827271,231.827271,231.827271,231.827271,231.827271,231.827271,231.827271,231.827271,231.827271,231.827271,231.827271,231.827271,231.827271,231.827271,231.827271,231.827271,231.827271,231.827271,231.827271,231.827271,231.827271,231.827271,231.827271,231.827271,231.827271,225
PORT_SALOU,2018-08-13,Huespedes,FAM,TI,DESCONOCIDO,DESCONOCIDO,ES,7,7,6,6,6,6,6,8,8,8,8,4,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.894805,302.894805,291.837878,291.837878,291.837878,291.837878,291.837878,321.2875,321.2875,321.2875,321.2875,322.4840910000001,322.4840910000001,322.25909,322.25909,305.463635,305.463635,305.463635,305.463635,305.463635,305.463635,305.463635,305.463635,305.463635,305.463635,305.463635,305.463635,305.463635,305.463635,305.463635,305.463635,305.463635,305.463635,305.463635,305.463635,305.463635,305.463635,305.463635,305.463635,305.463635,305.463635,305.463635,305.463635,305.463635,305.463635,305.463635,305.463635,305.463635,305.463635,305.463635,305.463635,305.463635,305.463635,225
PORT_SALOU,2018-08-13,Huespedes,PREM,MP,DESCONOCIDO,DESCONOCIDO,ES,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,272.045454,225
PORT_SALOU,2018-08-13,OL_MEDITERRANEO,FAM,MP,VACAC,DESCONOCIDO,ES,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.080954,293.080954,293.080954,293.080954,293.080954,293.080954,293.080954,293.080954,293.080954,293.080954,293.080954,293.080954,293.080954,293.080954,293.080954,293.080954,293.080954,293.080954,293.080954,293.080954,293.080954,293.080954,293.080954,293.080954,293.080954,293.080954,293.080954,293.080954,293.080954,293.080954,293.080954,121.818182,121.818182,121.818182,121.818182,121.818182,121.818182,121.818182,121.818182,121.818182,121.818182,121.818182,121.818182,121.818182,121.818182,121.818182,121.818182,121.818182,121.818182,121.818182,121.818182,121.818182,121.818182,225
PORT_SALOU,2018-08-13,Huespedes,FAM,PC,DESCONOCIDO,DESCONOCIDO,ES,6,7,6,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.341629,321.188928,349.341629,356.007898,287.4899240000001,346.151744,346.151744,346.151744,346.151744,346.151744,346.151744,346.151744,346.151744,346.151744,346.151744,346.151744,399.945454,399.945454,399.945454,399.945454,399.945454,399.945454,399.945454,399.945454,399.945454,399.945454,399.945454,399.945454,399.945454,399.945454,399.945454,399.945454,399.945454,399.945454,399.945454,399.945454,399.945454,399.945454,399.945454,399.945454,399.945454,399.945454,399.945454,399.945454,399.945454,399.945454,399.945454,399.945454,399.945454,399.945454,399.945454,399.945454,399.945454,225
PORT_SALOU,2018-08-13,OL_MEDITERRANEO,FAM,TI,VACAC,DESCONOCIDO,ES,2,2,2,2,2,2,2,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.42482,351.42482,351.42482,351.42482,351.42482,351.42482,351.42482,369.889213,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,430.486004,225
PORT_SALOU,2018-08-13,TUI_UK_LTD,FAM,TI,VACAC,DESCONOCIDO,GB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,272.363636,225
PORT_SALOU,2018-08-13,Otros,FAM,PC,DESCONOCIDO,DESCONOCIDO,EAU,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,365.3272740000001,225
PORT_SALOU,2018-08-13,Otros,FAM,TI,DESCONOCIDO,DESCONOCIDO,CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,326.690911,225
MAR_MENUDA,2018-08-14,Huespedes,DBL,MP,DESCONOCIDO,DESCONOCIDO,ES,20,19,22,18,18,20,17,16,15,15,12,12,10,10,10,10,8,9,10,10,9,9,9,5,4,3,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328.400685,320.522252,300.371284,307.807327,307.807327,259.632272,271.22032,265.557954,266.413333,266.413333,237.562121,237.562121,191.908181,191.908181,191.908181,191.908181,168.440332,160.47221399999995,141.962265,141.962265,144.018679,144.018679,144.018679,124.106349,139.04202800000002,148.419674,158.084057,158.084057,146.48028,146.48028,146.48028,146.48028,146.48028,146.48028,146.48028,146.48028,146.48028,146.48028,146.48028,146.48028,146.48028,146.48028,146.48028,146.48028,146.48028,146.48028,146.48028,146.48028,146.48028,146.48028,146.48028,146.48028,146.48028,226
MAR_MENUDA,2018-08-14,Huespedes,FAM,AD,DESCONOCIDO,DESCONOCIDO,ES,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,226
MAR_MENUDA,2018-08-14,Huespedes,FAM,MP,DESCONOCIDO,DESCONOCIDO,ES,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,578.999999,226
DONAIRE_BEACH,2018-08-14,Huespedes,FAM,PC,DESCONOCIDO,DESCONOCIDO,ES,6,7,7,7,5,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.046969,304.136363,304.136363,304.136363,287.7145450000001,256.372728,313.618182,326.381818,326.381818,326.381818,326.381818,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,338.481817,226
DONAIRE_BEACH,2018-08-14,Huespedes,FAM,AD,DESCONOCIDO,DESCONOCIDO,ES,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,602.545456,226
DONAIRE_BEACH,2018-08-14,Huespedes,FAM,TI,DESCONOCIDO,DESCONOCIDO,ES,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,406.690908,226
DONAIRE_BEACH,2018-08-14,Otros,FAM,TI,DESCONOCIDO,DESCONOCIDO,GB,1,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,593.3636389999998,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,403.09091,307.954545,307.954545,307.954545,307.954545,307.954545,307.954545,307.954545,307.954545,307.954545,307.954545,307.954545,307.954545,307.954545,307.954545,307.954545,307.954545,307.954545,307.954545,307.954545,307.954545,307.954545,307.954545,307.954545,307.954545,307.954545,212.818181,212.818181,212.818181,212.818181,212.818181,212.818181,212.818181,212.818181,212.818181,212.818181,212.818181,212.818181,212.818181,212.818181,212.818181,212.818181,226
DONAIRE_BEACH,2018-08-14,Otros,FAM,TI,DESCONOCIDO,DESCONOCIDO,ES,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,226
BAHIA_TOSSA,2018-08-14,Huespedes,FAM,TI,DESCONOCIDO,DESCONOCIDO,ES,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,386.118183,226
BAHIA_TOSSA,2018-08-14,Huespedes,PREM,TI,DESCONOCIDO,DESCONOCIDO,ES,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.333333,332.333333,332.333333,332.333333,332.333333,332.333333,366.463636,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,356.136364,226
BAHIA_TOSSA,2018-08-14,Huespedes,SUI,MP,DESCONOCIDO,DESCONOCIDO,ES,3,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,321.569696,321.569696,321.569696,321.569696,321.569696,321.569696,321.569696,321.240908,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,350.263635,226
BAHIA_TOSSA,2018-08-14,Huespedes,SUI,TI,DESCONOCIDO,DESCONOCIDO,ES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,438.9,226
BAHIA_TOSSA,2018-08-14,Otros,DBL,TI,DESCONOCIDO,DESCONOCIDO,EAU,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.80000099999995,290.80000099999995,290.80000099999995,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,229.945455,226
